iter,elapsed_s,episode_return_agent0,episode_return_agent1,episode_return_team,episode_return_mean,steps,rescued_frac,rescued_count,l_elbo,l_cpc,l_rho,l_cov,exp_critic_loss,exp_policy_loss,alpha_exp_mean,exe_critic_loss,exe_policy_loss,alpha_exe
15,245.9,-56.922210693359375,-58.808197021484375,-115.73040771484375,-57.865203857421875,350,0.02500000037252903,0.10000000149011612,6952.5712890625,3.160762310028076,0.41578182578086853,0.006024372298270464,12.40915298461914,5.327414512634277,0.19988498091697693,2647.197265625,403.2545166015625,0.19904789328575134
16,261.9,-53.68497848510742,-49.03498077392578,-102.71995544433594,-51.35997772216797,350,0.0,0.0,6866.8203125,3.3855724334716797,0.3775577247142792,0.00770741980522871,11.215644836425781,4.495294570922852,0.1998571753501892,835.9918212890625,335.20697021484375,0.19898445904254913
17,275.4,-55.46682357788086,-41.33284378051758,-96.79966735839844,-48.39983367919922,350,0.02500000037252903,0.10000000149011612,8134.9990234375,3.28709077835083,0.37547025084495544,0.006660748738795519,10.430397033691406,4.781710624694824,0.19982567429542542,2523.599365234375,393.2652587890625,0.1989213079214096
18,291.3,-53.47140884399414,-52.343421936035156,-105.81483459472656,-52.90741729736328,350,0.02500000037252903,0.10000000149011612,6281.69140625,3.3430380821228027,0.38246411085128784,0.00699462927877903,8.827068328857422,4.7104597091674805,0.19979111850261688,368.3587646484375,384.58154296875,0.19885827600955963
19,306.0,-27.466222763061523,-40.266212463378906,-67.73243713378906,-33.86621856689453,350,0.0,0.0,5144.96484375,3.1075267791748047,0.3609181344509125,0.003864716738462448,5.613994598388672,4.324636936187744,0.199753075838089,2002.4573974609375,427.2130126953125,0.19879575073719025
20,321.2,-17.667869567871094,-31.26789665222168,-48.935768127441406,-24.467884063720703,350,0.05000000074505806,0.20000000298023224,5317.8505859375,2.987867832183838,0.33191221952438354,0.003149529220536351,3.495274543762207,4.164466857910156,0.19971206784248352,773.3531494140625,432.1523132324219,0.19873370230197906
21,336.7,-30.77178382873535,-48.97976303100586,-79.75154876708984,-39.87577438354492,350,0.02500000037252903,0.10000000149011612,5594.453125,3.14536452293396,0.31332358717918396,0.0032839635387063026,3.5622475147247314,4.057345390319824,0.1996690034866333,1040.3564453125,463.3908386230469,0.19867199659347534
22,355.7,-32.15568542480469,-43.79970169067383,-75.95538330078125,-37.977691650390625,350,0.02500000037252903,0.10000000149011612,4892.765625,3.3414998054504395,0.3252173960208893,0.0023260905873030424,2.390049457550049,3.6729722023010254,0.19962307810783386,1144.94873046875,440.933837890625,0.19860990345478058
23,370.9,-23.060781478881836,-55.39677047729492,-78.45755004882812,-39.22877502441406,350,0.05000000074505806,0.20000000298023224,4978.76025390625,3.188992500305176,0.342985600233078,0.002271844306960702,3.4260363578796387,3.8223578929901123,0.1995747834444046,1396.8734130859375,402.9472961425781,0.19854684174060822
24,385.4,-27.76465606689453,-40.83067321777344,-68.59532928466797,-34.297664642333984,350,0.02500000037252903,0.10000000149011612,5211.73046875,3.1358933448791504,0.3357284665107727,0.002937581157311797,2.702625274658203,3.826894998550415,0.1995246410369873,1475.517333984375,425.60577392578125,0.19848355650901794
25,399.8,-29.757932662963867,-65.01190948486328,-94.76984405517578,-47.38492202758789,350,0.02500000037252903,0.10000000149011612,5201.8203125,2.951169490814209,0.30638012290000916,0.0033765938133001328,3.664224624633789,3.7470545768737793,0.1994730532169342,640.5974731445312,453.3074035644531,0.19841966032981873
26,415.8,-26.32431983947754,-42.224308013916016,-68.54862976074219,-34.274314880371094,350,0.0,0.0,5586.3046875,3.20772647857666,0.3894045650959015,0.002084486186504364,1.723280668258667,3.4597105979919434,0.19941946864128113,827.2137451171875,394.66851806640625,0.19835548102855682
27,429.5,-43.712947845458984,-36.5129508972168,-80.22589874267578,-40.11294937133789,350,0.0,0.0,5049.15234375,3.0648193359375,0.3595139980316162,0.0017770479898899794,3.0011563301086426,3.9516780376434326,0.19936466217041016,1565.987548828125,408.78704833984375,0.19829140603542328
28,444.5,-23.961469650268555,-24.75746726989746,-48.718936920166016,-24.359468460083008,350,0.02500000037252903,0.10000000149011612,4208.513671875,3.025144577026367,0.3358748257160187,0.0015180078335106373,3.4660215377807617,3.582538366317749,0.19930888712406158,636.1140747070312,321.594970703125,0.19822750985622406
29,459.7,-23.681791305541992,-29.745803833007812,-53.42759704589844,-26.71379852294922,350,0.05000000074505806,0.20000000298023224,5020.9423828125,3.0541462898254395,0.26708418130874634,0.002423177007585764,3.026982545852661,3.8726024627685547,0.1992523968219757,873.1719970703125,295.5517578125,0.19816333055496216
30,474.5,-29.83428382873535,-52.06428146362305,-81.89856719970703,-40.949283599853516,350,0.02500000037252903,0.10000000149011612,4858.99169921875,2.973834991455078,0.28890299797058105,0.0019068879773840308,0.9749354124069214,3.0757663249969482,0.1991940438747406,344.6866760253906,317.2381591796875,0.19809934496879578
31,488.5,-31.309232711791992,-52.391231536865234,-83.7004623413086,-41.8502311706543,350,0.05000000074505806,0.20000000298023224,4132.0517578125,2.9243435859680176,0.31629258394241333,0.002258609514683485,1.8937110900878906,3.449476718902588,0.19913455843925476,446.458251953125,274.3714599609375,0.1980351060628891
32,503.1,-24.627378463745117,-36.15936279296875,-60.7867431640625,-30.39337158203125,350,0.02500000037252903,0.10000000149011612,3816.03759765625,3.085259437561035,0.297776460647583,0.0023481473326683044,1.3292262554168701,3.369272470474243,0.19907401502132416,695.7284545898438,297.9188232421875,0.1979716569185257
33,518.3,-23.977521896362305,-36.05751419067383,-60.0350341796875,-30.01751708984375,350,0.02500000037252903,0.10000000149011612,4689.43505859375,3.0182697772979736,0.2843656539916992,0.0019276326056569815,1.825947642326355,3.732213020324707,0.1990126073360443,2667.094970703125,295.912109375,0.1979082226753235
34,534.1,-19.121078491210938,-46.1210823059082,-65.24215698242188,-32.62107849121094,350,0.0,0.0,3845.60107421875,2.914125442504883,0.26861947774887085,0.001612348947674036,1.5775141716003418,3.710963249206543,0.19895073771476746,1065.630859375,352.80963134765625,0.19784489274024963
35,549.6,-23.056913375854492,-40.30692672729492,-63.36383819580078,-31.68191909790039,350,0.0,0.0,3636.89404296875,3.017421245574951,0.24818620085716248,0.0012712250463664532,1.8992927074432373,3.8151912689208984,0.19888794422149658,551.4899291992188,337.21795654296875,0.19778120517730713
36,565.4,-24.477802276611328,-48.03981018066406,-72.51760864257812,-36.25880432128906,350,0.05000000074505806,0.20000000298023224,5387.31689453125,3.0972042083740234,0.27773502469062805,0.0026895515620708466,2.6247994899749756,4.185601711273193,0.19882476329803467,381.4033203125,334.2530517578125,0.19771705567836761
37,580.3,-20.213634490966797,-69.99762725830078,-90.21125793457031,-45.105628967285156,350,0.02500000037252903,0.10000000149011612,3670.492919921875,3.065211296081543,0.2530113160610199,0.0016877073794603348,1.4216113090515137,3.649873733520508,0.19876131415367126,202.27078247070312,373.98211669921875,0.19765302538871765
38,596.8,-15.2787504196167,-67.42875671386719,-82.70750427246094,-41.35375213623047,350,0.0,0.0,3637.75341796875,2.8746285438537598,0.2547503113746643,0.0010663194116204977,1.5494602918624878,3.5036771297454834,0.19869716465473175,122.75102996826172,371.81707763671875,0.19758862257003784
39,611.9,-18.5466251373291,-30.374624252319336,-48.92124938964844,-24.46062469482422,350,0.02500000037252903,0.10000000149011612,3655.58251953125,3.163628339767456,0.2559504508972168,0.0007778569124639034,1.169596791267395,3.5200247764587402,0.1986323595046997,151.20315551757812,373.55126953125,0.19752392172813416
40,626.4,-27.975679397583008,-26.11367416381836,-54.08935546875,-27.044677734375,350,0.02500000037252903,0.10000000149011612,3702.08447265625,3.0842456817626953,0.24569617211818695,0.0012091506505385041,1.1987088918685913,3.249178647994995,0.19856709241867065,88.27619171142578,336.440185546875,0.19745878875255585
41,640.1,-14.507951736450195,-49.095924377441406,-63.60387420654297,-31.801937103271484,350,0.10000000149011612,0.4000000059604645,4741.1044921875,3.171001434326172,0.24993686378002167,0.0020264701452106237,1.798756718635559,3.6615264415740967,0.1985015571117401,75.6396255493164,407.569580078125,0.19739434123039246
42,654.9,-32.237144470214844,-46.52915954589844,-78.76630401611328,-39.38315200805664,350,0.02500000037252903,0.10000000149011612,4594.1162109375,3.049410343170166,0.27218323945999146,0.0010772034293040633,1.7779384851455688,3.791485548019409,0.1984359323978424,181.6160430908203,356.78411865234375,0.1973297894001007
43,669.6,-19.99203109741211,-42.224037170410156,-62.216068267822266,-31.108034133911133,350,0.02500000037252903,0.10000000149011612,3436.69482421875,3.082489490509033,0.23515725135803223,0.0007602485129609704,1.89247727394104,3.752695083618164,0.19837048649787903,416.24505615234375,374.21875,0.1972646564245224
44,687.4,-19.345195770263672,-40.88119888305664,-60.22639465332031,-30.113197326660156,350,0.02500000037252903,0.10000000149011612,3276.6220703125,2.960935115814209,0.2563319504261017,0.0007937151240184903,1.4049367904663086,3.5888545513153076,0.19830477237701416,571.86962890625,383.73736572265625,0.19719943404197693
45,703.2,-15.716839790344238,-25.892839431762695,-41.60968017578125,-20.804840087890625,350,0.02500000037252903,0.10000000149011612,3718.466796875,3.098407745361328,0.2662402391433716,0.001242722966708243,1.1762832403182983,3.5044326782226562,0.198238804936409,651.3987426757812,356.20391845703125,0.19713395833969116
46,718.8,-21.627124786376953,-21.957117080688477,-43.58424377441406,-21.79212188720703,350,0.02500000037252903,0.10000000149011612,3781.20751953125,3.0594897270202637,0.2562907338142395,0.0009178988984785974,1.5937360525131226,3.8543858528137207,0.19817253947257996,2352.14453125,360.21417236328125,0.19706784188747406
47,734.0,-18.879981994628906,-26.479957580566406,-45.35993957519531,-22.679969787597656,350,0.0,0.0,2685.123046875,2.8934435844421387,0.2157270461320877,0.0006424690946005285,0.6596959829330444,3.205834150314331,0.19810600578784943,268.37744140625,289.565185546875,0.1970011293888092
48,748.0,-19.684062957763672,-32.93405532836914,-52.61811828613281,-26.309059143066406,350,0.0,0.0,3265.85302734375,2.936495780944824,0.23406104743480682,0.0007538467762060463,0.8582078218460083,3.280043840408325,0.1980392038822174,77.23064422607422,323.976318359375,0.1969335824251175
49,763.7,-28.31502342224121,-21.31503677368164,-49.63005828857422,-24.81502914428711,350,0.0,0.0,2613.37744140625,3.102834701538086,0.25241756439208984,0.0009113543783314526,0.7422236204147339,3.2595207691192627,0.19797217845916748,69.56072235107422,368.6644287109375,0.19686634838581085
50,778.7,-26.217695236206055,-27.801706314086914,-54.01940155029297,-27.009700775146484,350,0.02500000037252903,0.10000000149011612,2548.2958984375,2.954014539718628,0.2405155599117279,0.000629858928732574,1.121739149093628,3.2201333045959473,0.19790498912334442,283.79522705078125,315.0954284667969,0.19679857790470123
51,794.9,-24.873159408569336,-19.933155059814453,-44.806312561035156,-22.403156280517578,350,0.05000000074505806,0.20000000298023224,2499.267822265625,2.9390385150909424,0.22506660223007202,0.0008761624339967966,0.794357419013977,3.1360409259796143,0.19783759117126465,153.38494873046875,327.90521240234375,0.1967308223247528
52,808.9,-20.290191650390625,-20.290184020996094,-40.58037567138672,-20.29018783569336,350,0.0,0.0,3456.26025390625,3.1099472045898438,0.22204658389091492,0.0008710446418263018,0.880984902381897,3.23962140083313,0.19777017831802368,2668.717041015625,348.3828430175781,0.1966623067855835
53,825.1,-20.92935562133789,-20.229347229003906,-41.1587028503418,-20.5793514251709,350,0.0,0.0,2385.92578125,2.923618793487549,0.2327200472354889,0.00039987300988286734,0.6606273055076599,2.8182122707366943,0.19770261645317078,2253.26416015625,310.6773681640625,0.1965930461883545
54,839.4,-18.722272872924805,-24.872272491455078,-43.59454345703125,-21.797271728515625,350,0.0,0.0,3231.2978515625,2.981454372406006,0.22019094228744507,0.0005419551744125783,0.6812620759010315,2.987813711166382,0.1976349651813507,1463.4437255859375,373.4600830078125,0.19652356207370758
55,854.7,-19.850496292114258,-22.074501037597656,-41.92499542236328,-20.96249771118164,350,0.10000000149011612,0.4000000059604645,4243.97412109375,3.2241694927215576,0.23230548202991486,0.0012928067008033395,0.9466856718063354,3.0018839836120605,0.19756722450256348,89.12610626220703,332.6109619140625,0.1964537352323532
56,869.2,-30.164358139038086,-23.792354583740234,-53.95671081542969,-26.978355407714844,350,0.02500000037252903,0.10000000149011612,3531.81494140625,2.898763656616211,0.20697185397148132,0.0010169766610488296,0.863390326499939,3.1316380500793457,0.19749951362609863,116.65364837646484,392.1903991699219,0.19638372957706451
57,885.3,-15.833318710327148,-35.895320892333984,-51.7286376953125,-25.86431884765625,350,0.10000000149011612,0.4000000059604645,2958.3447265625,3.143155097961426,0.24768170714378357,0.0014281038893386722,0.8641402721405029,3.2472357749938965,0.19743216037750244,98.46820068359375,399.1485595703125,0.1963139772415161
58,900.4,-27.3332576751709,-28.667255401611328,-56.000511169433594,-28.000255584716797,350,0.05000000074505806,0.20000000298023224,3050.96484375,3.0074472427368164,0.2610313296318054,0.0010154972551390529,0.7559138536453247,3.0796520709991455,0.19736498594284058,67.77886199951172,385.2359619140625,0.1962442547082901
59,915.7,-22.455535888671875,-27.419538497924805,-49.87507629394531,-24.937538146972656,350,0.07500000298023224,0.30000001192092896,3925.00341796875,3.088594675064087,0.2859799265861511,0.0009386927704326808,2.753757953643799,3.1196932792663574,0.19729790091514587,2691.81640625,369.86810302734375,0.19617469608783722
60,930.7,-19.07756805419922,-28.077571868896484,-47.1551399230957,-23.57756996154785,350,0.0,0.0,2849.937255859375,2.8606085777282715,0.2644013464450836,0.0008953250362537801,0.8780566453933716,3.2283568382263184,0.19723063707351685,203.9525146484375,359.3598327636719,0.19610515236854553
61,947.4,-22.849288940429688,-21.049283981323242,-43.89857482910156,-21.94928741455078,350,0.0,0.0,2864.61083984375,2.884951591491699,0.28560006618499756,0.0005541063146665692,0.6350396275520325,3.0965511798858643,0.19716385006904602,383.85662841796875,319.8796081542969,0.1960354596376419
62,962.6,-17.6429386138916,-36.792930603027344,-54.43586730957031,-27.217933654785156,350,0.0,0.0,2879.1875,3.0321044921875,0.29432544112205505,0.00040866259951144457,0.5763465166091919,2.8604068756103516,0.197097048163414,66.25981140136719,369.1747131347656,0.1959654688835144
63,979.7,-32.9563102722168,-21.28632354736328,-54.24263381958008,-27.12131690979004,350,0.05000000074505806,0.20000000298023224,2704.16552734375,2.9891443252563477,0.3099483549594879,0.0003930341044906527,0.8492794036865234,3.2782366275787354,0.1970306634902954,140.4438018798828,325.5972900390625,0.19589537382125854
64,993.5,-21.13292121887207,-31.882917404174805,-53.015838623046875,-26.507919311523438,350,0.0,0.0,3055.654296875,2.9412155151367188,0.292348176240921,0.0004418556927703321,0.6215299963951111,3.233163356781006,0.1969643235206604,151.27467346191406,300.1211242675781,0.19582514464855194
65,1010.5,-30.499378204345703,-21.299379348754883,-51.79875946044922,-25.89937973022461,350,0.0,0.0,2269.258544921875,2.834847927093506,0.29393333196640015,0.0005038698436692357,0.6398965716362,2.882138729095459,0.19689808785915375,142.66592407226562,330.6834716796875,0.1957547962665558
66,1025.7,-21.76837921142578,-22.30838394165039,-44.07676315307617,-22.038381576538086,350,0.05000000074505806,0.20000000298023224,2613.87109375,2.9181597232818604,0.2814103960990906,0.0005204899935051799,0.6901458501815796,2.9849066734313965,0.19683189690113068,1439.0496826171875,336.6573791503906,0.1956843137741089
67,1041.6,-18.468809127807617,-28.36882209777832,-46.83763122558594,-23.41881561279297,350,0.0,0.0,2394.029541015625,2.9817698001861572,0.26315024495124817,0.0004998734802938998,0.5255030393600464,2.833707809448242,0.19676557183265686,64.58258056640625,347.45709228515625,0.19561386108398438
68,1056.5,-25.541139602661133,-24.841129302978516,-50.38227081298828,-25.19113540649414,350,0.0,0.0,2651.91357421875,2.889197826385498,0.24924558401107788,0.0006885938346385956,0.5421912670135498,2.738900899887085,0.19669924676418304,527.422119140625,376.625244140625,0.19554403424263
69,1075.8,-20.32817840576172,-21.428173065185547,-41.756351470947266,-20.878175735473633,350,0.0,0.0,2127.268310546875,2.7585062980651855,0.24386170506477356,0.00048100645653903484,0.44410574436187744,2.5854437351226807,0.19663293659687042,130.04217529296875,282.2549133300781,0.19547392427921295
70,1090.2,-16.822153091430664,-27.27216339111328,-44.09431457519531,-22.047157287597656,350,0.0,0.0,2256.16650390625,2.907534122467041,0.2003277987241745,0.0007882508798502386,0.43605056405067444,2.740509033203125,0.19656667113304138,55.598670959472656,313.7774658203125,0.19540397822856903
71,1105.3,-17.27004051208496,-36.010066986083984,-53.28010559082031,-26.640052795410156,350,0.07500000298023224,0.30000001192092896,2691.1962890625,2.9925317764282227,0.17364364862442017,0.0005353052401915193,0.5142321586608887,2.6204352378845215,0.1965005248785019,344.244140625,372.16650390625,0.1953348070383072
72,1123.8,-23.62526512145996,-24.899261474609375,-48.52452850341797,-24.262264251708984,350,0.02500000037252903,0.10000000149011612,2196.212890625,2.9302597045898438,0.17167255282402039,0.00040144441300071776,0.5629171133041382,2.633864164352417,0.1964343786239624,3010.630126953125,369.7423095703125,0.19526608288288116
73,1138.5,-25.63422203063965,-25.534217834472656,-51.16844177246094,-25.58422088623047,350,0.0,0.0,2226.929931640625,2.8581290245056152,0.14843197166919708,0.0004353925178293139,0.5591554641723633,2.586838960647583,0.1963682472705841,230.48654174804688,349.04559326171875,0.19519786536693573
74,1154.7,-21.512596130371094,-25.758596420288086,-47.27119445800781,-23.635597229003906,350,0.05000000074505806,0.20000000298023224,2242.85546875,3.00144362449646,0.16413536667823792,0.0003733751946128905,0.5180758237838745,2.8210644721984863,0.19630244374275208,519.7642822265625,349.01971435546875,0.19513024389743805
75,1169.8,-20.798704147338867,-27.28470802307129,-48.083412170410156,-24.041706085205078,350,0.02500000037252903,0.10000000149011612,2381.120361328125,2.9383649826049805,0.19309499859809875,0.0004703074519056827,0.5010184645652771,2.673064947128296,0.19623681902885437,27369.92578125,414.17364501953125,0.19506295025348663
76,1186.1,-18.532730102539062,-18.03272819519043,-36.565460205078125,-18.282730102539062,350,0.0,0.0,2131.125732421875,3.094224452972412,0.2491065114736557,0.0003709633310791105,0.2867419421672821,2.569617509841919,0.196171373128891,29322.04296875,371.8929443359375,0.19499599933624268
77,1201.3,-20.78913116455078,-24.689146041870117,-45.47827911376953,-22.739139556884766,350,0.0,0.0,2329.7978515625,2.873128890991211,0.24275347590446472,0.0004120638477616012,0.4530773162841797,2.5061802864074707,0.1961061656475067,2758.651611328125,336.9103698730469,0.19492897391319275
78,1216.5,-26.233835220336914,-23.82784080505371,-50.061676025390625,-25.030838012695312,350,0.02500000037252903,0.10000000149011612,2250.69189453125,2.941499710083008,0.25961917638778687,0.00045902314013801515,0.3698253035545349,2.4442174434661865,0.19604086875915527,7385.8583984375,330.3586120605469,0.19486217200756073
79,1232.5,-20.470149993896484,-17.748151779174805,-38.218299865722656,-19.109149932861328,350,0.07500000298023224,0.30000001192092896,2140.19580078125,2.9158425331115723,0.23913021385669708,0.0002937527606263757,0.8930011987686157,3.099496841430664,0.1959766447544098,484.787353515625,320.6302185058594,0.19479548931121826
80,1249.5,-21.639450073242188,-25.85344696044922,-47.492897033691406,-23.746448516845703,350,0.05000000074505806,0.20000000298023224,2676.90478515625,2.8452281951904297,0.22732236981391907,0.0007577093783766031,1.1956015825271606,3.5712268352508545,0.1959128975868225,182.51052856445312,280.52752685546875,0.1947287917137146
81,1264.7,-29.695873260498047,-22.27185821533203,-51.96773147583008,-25.98386573791504,350,0.02500000037252903,0.10000000149011612,2267.921875,2.9875400066375732,0.20659592747688293,0.000227390875807032,0.8165088891983032,2.8789384365081787,0.19584892690181732,2429.62890625,342.3160705566406,0.19466260075569153
82,1280.0,-32.50505447387695,-20.693058013916016,-53.19811248779297,-26.599056243896484,350,0.05000000074505806,0.20000000298023224,3747.64013671875,2.830000638961792,0.1860291212797165,0.00041332514956593513,0.6193908452987671,2.7220070362091064,0.19578492641448975,420.6162109375,336.4918212890625,0.19459635019302368
83,1296.1,-26.820796966552734,-21.62082290649414,-48.441619873046875,-24.220809936523438,350,0.0,0.0,2384.053466796875,2.858250617980957,0.1640424132347107,0.0005019983509555459,0.8336541652679443,2.8895833492279053,0.1957208812236786,610.9647216796875,344.62005615234375,0.19452981650829315
84,1312.5,-22.41482162475586,-31.492809295654297,-53.907630920410156,-26.953815460205078,350,0.02500000037252903,0.10000000149011612,2613.50732421875,2.817275285720825,0.17720487713813782,0.0005939241964370012,0.5803419947624207,2.526533603668213,0.1956567019224167,644.2030639648438,352.364990234375,0.19446326792240143
85,1328.8,-36.81317901611328,-25.87519073486328,-62.68836975097656,-31.34418487548828,350,0.10000000149011612,0.4000000059604645,3539.1572265625,3.1325149536132812,0.18342550098896027,0.0005953536601737142,0.5112272500991821,2.634546995162964,0.19559234380722046,693.4468994140625,343.3780517578125,0.19439677894115448
86,1348.0,-21.23707389831543,-22.417070388793945,-43.654144287109375,-21.827072143554688,350,0.05000000074505806,0.20000000298023224,3157.5830078125,3.07285213470459,0.19954904913902283,0.0006621185457333922,0.6549332141876221,3.0482406616210938,0.19552834331989288,1487.6788330078125,345.84759521484375,0.19432967901229858
87,1363.5,-22.467159271240234,-20.617155075073242,-43.084312438964844,-21.542156219482422,350,0.0,0.0,2377.892333984375,3.0357866287231445,0.20488137006759644,0.0004878251056652516,0.4936167597770691,2.7478950023651123,0.19546425342559814,694.029052734375,374.9195556640625,0.1942623108625412
88,1378.6,-30.713470458984375,-24.413475036621094,-55.12694549560547,-27.563472747802734,350,0.02500000037252903,0.10000000149011612,2917.89501953125,3.186526298522949,0.19377680122852325,0.0005860657547600567,0.3419538140296936,2.637740135192871,0.19540022313594818,406.5823669433594,360.5596923828125,0.19419503211975098
89,1393.4,-17.584569931030273,-19.152572631835938,-36.737144470214844,-18.368572235107422,350,0.02500000037252903,0.10000000149011612,2846.456298828125,3.0847482681274414,0.21541476249694824,0.000557278108317405,1.5608468055725098,2.754835605621338,0.19533616304397583,414.6405334472656,331.8928527832031,0.1941274255514145
90,1407.8,-18.633535385131836,-19.283540725708008,-37.917076110839844,-18.958538055419922,350,0.0,0.0,2416.513671875,3.0290722846984863,0.18677650392055511,0.00031942466739565134,0.507347822189331,2.685659885406494,0.19527211785316467,136.5018768310547,364.46356201171875,0.19405977427959442
91,1423.7,-28.99116325378418,-20.757164001464844,-49.748329162597656,-24.874164581298828,350,0.05000000074505806,0.20000000298023224,2040.922119140625,2.922945022583008,0.17663931846618652,0.00023217264970298856,0.3235695958137512,2.7513773441314697,0.19520798325538635,80.71971130371094,338.982666015625,0.19399188458919525
92,1439.3,-17.65653419494629,-21.960538864135742,-39.61707305908203,-19.808536529541016,350,0.02500000037252903,0.10000000149011612,1779.828857421875,2.8981525897979736,0.18344557285308838,0.00023877847706899047,0.5175445079803467,2.818610191345215,0.19514381885528564,535.7024536132812,330.4705810546875,0.19392365217208862
93,1455.3,-28.208627700805664,-21.402618408203125,-49.611244201660156,-24.805622100830078,350,0.125,0.5,2275.697998046875,3.0631024837493896,0.218855619430542,0.00025254665524698794,0.5887419581413269,2.8562164306640625,0.19507980346679688,784.04736328125,371.7942199707031,0.19385580718517303
94,1471.1,-24.38418197631836,-20.2421817779541,-44.626365661621094,-22.313182830810547,350,0.02500000037252903,0.10000000149011612,2204.844482421875,2.9817142486572266,0.22128206491470337,0.0005692575941793621,0.27512502670288086,2.4457976818084717,0.19501563906669617,392.30718994140625,321.8245849609375,0.19378769397735596
